id,author_name,last_updated,rating,version,title,content
365395468,Bboyc615,2025-10-10T16:35:14-07:00,1,21.2.2,Worst company customer service,"Been trying to get help about home internet self set up, followed all instructions and it still doesn’t work and the customer service take like 10 minutes to reply every time I asked about something. It’s hard to set up"
364488469,Forced Euphoria,2025-10-10T11:16:22-07:00,2,21.2.2,Reporting network issues,"Reporting network issues is too difficult and often doesn’t work within the app without a network connection. If I could connect to the network, I wouldn’t need to report the issue. For a company that claims the best nationwide coverage , I RARELY have internet."
364318282,Jessy williamson,2025-10-10T10:25:52-07:00,1,21.2.2,So bad,Get ANY PROVIDER OTHER THAN VERIZON IT IS HORRIBLE horrible service horrible speeds
363291808,Very erugood,2025-10-10T05:52:39-07:00,1,21.2.2,Broken,"Mind blown how this app has such a good review. Half the app is broken and shows blanks.

Update: after a year or so, still broken as ever and nothing works on the app"
361515172,exxplorer354,2025-10-09T18:47:44-07:00,5,21.2.2,The Best,"I think Verizon is the best, I used to have T-Mobile and after every time I talk on the phone for more than an hour I would get cut off and I’d have to call my son back! So I switched to Verizon and that doesn’t happen anymore, they have good deals on new phones and watches so I’m sticking with Verizon! Been with them for three years I’ll be with them for the foreseeable future"
361172377,Butler11A2B,2025-10-09T16:36:34-07:00,1,21.2.2,Customer service is nonexistent,After going in circles to actually talk to someone you get disconnected or sent to another robot. 17 years with Verizon . Here I come T-mobile
360728281,jorr99,2025-10-09T13:46:18-07:00,4,21.2.2,My Verizon,Site is horrible! I tried last night 3x to place an order. Would not let me do it. Today it went straight through. And automated chat is the worst I’ve ever dealt with!!!!
360631499,Adk.20,2025-10-09T13:12:17-07:00,1,21.2.2,Low,"LOW CONNECTION ORANGE COUNTY NEVER OPEN THIS OPERATOR NEVER !!!! Scam no 5g no LTE , 2g MAXIMUM"
360479452,Jasusuejegxzuzjsb,2025-10-09T12:21:23-07:00,1,21.2.2,Terrible company I would give it zero stars if I could.,"Honestly, Verizon is the worst company I’ve ever had a phone with. My husband and I recently purchased two iPhone 16 Pluses, the payment went through, and everything looked fine. Then 20 minutes later, our account was suddenly placed on hold because they “couldn’t process” something with our address.

We called customer service, got transferred around forever, and eventually spoke with the networking/addressing department. They said they fixed everything in the system and that we should be able to get verified. But when we got sent back to the verification team, they told us there was nothing they could do and wouldn’t even tell us why.

It’s absolutely ridiculous. I’ll never buy a phone from Verizon again. Their customer service is garbage — two hours on the phone and not a single real solution. We spent all that money for nothing."
360210998,BishopiPastor,2025-10-09T10:57:41-07:00,1,21.2.2,New Customer,The print on this app is not user friendly for Seniors.  I am very disappointed
359971565,Passion Leaf,2025-10-09T09:48:31-07:00,5,21.2.2,My Choice has been good to me.,“Enjoying all the Perks and rewards”
359642256,Madamqueen007,2025-10-09T08:19:48-07:00,2,21.2.2,Ms. Bond,"When I started ordering my phone on my watch, it gave me a price of $78 then all of a sudden he jumped up to $143 not understanding why but it should've stuck with the $73 at originally starting with"
357466622,Kaydel88,2025-10-08T19:48:01-07:00,5,21.2.2,Luv it here,Verizon is great long as you pay your bill
357266638,abdullah_5,2025-10-08T18:31:08-07:00,1,21.2.2,Nj airport,"Newark airport
Don’t use Verizon, it doesn’t work here

If you have an emergency phone call, you can’t make a reality
The Internet doesn’t work either
I will change all my lines as soon as possible"
357213856,Influbyherb,2025-10-08T18:11:04-07:00,2,21.2.2,Usage Issue,"The My Verizon App was working flawless up until today when checking my cellular usage. Now, I’m getting a processing/error issue, telling me to wait a few mins & try again. Please fix A SAP so I can start checking my cellular usage again."
356402979,Mr Knightlyfe845,2025-10-08T13:02:49-07:00,1,21.2.2,Worst slow app,How you want ppl to pay for the bill when the app is Always down or doesn’t open fix it it’s been months now
356334427,Sagitario300,2025-10-08T12:39:47-07:00,4,21.2.2,YouTube premium,"I have for 3 months YouTube premium but never work . I call costumer service many times they never fix. I cancel the service and never use , but the bill came every month."
355365559,morty19977,2025-10-08T08:00:20-07:00,1,21.2.2,rebates,will just blatantly lie about rebates they offer
355160683,Potao357,2025-10-08T07:06:32-07:00,1,21.2.2,Unlimited service is a joke,If you hit your limit on using your data even if you pay for unlimited you will be throttled after a certain point I just wish it wasn’t sooooo obvious with the simple fact that using a vpn makes it so they don’t know it’s your limit so you can immediately use data again…
354756968,Toddzilla47,2025-10-08T05:16:33-07:00,2,21.2.2,Deliberately difficult to add a data boost,When I hit the link on the warning message I get an infinite pinning arrow that never completes. Google did not know how to add a data boost. I finally found it after 10 minutes. They make it deliberately difficult so they can charge you extra when they add data automatically.
353390031,perversehues,2025-10-07T20:43:57-07:00,1,21.2.2,AI phone agents?!,"Locating the monthly bill online takes so many clicks and requires me to login two or three times… Almost like they don't want you to find it.

I also called customer support during business hours on two occasions and reached a convincing but most certainly AI phone agent. Wasn't able to speak to an actual human. Please do better."
352707512,AOE70,2025-10-07T16:22:18-07:00,5,21.2.2,🤪,Been with Verizon for a couple years now don’t know how long I think it’s about two years👍🏻👍🏻👍🏻
352577372,mustang llc,2025-10-07T15:31:01-07:00,1,21.2.2,Payment,Very bad communication. Been trying to make a payment for 6 weeks cannot get website to make a payment because account is closed and have not received paper bill
352563555,Gordon SF,2025-10-07T15:25:36-07:00,1,21.2.2,Useless when you most need it,"Here’s what I experienced: I have a prepaid plan with a monthly data limit. Usually I use a tiny fraction of the limit but one month I ran out. I was desperate to buy more data. Verizon automatically texted me a link to do that. When I tapped it, the app opened and showed me this: “Sorry, the content you’re looking for is not available.”"
352149058,Unsatisfied customer 52,2025-10-07T12:56:21-07:00,2,21.2.2,App designed to not let the customer do anything,I’ve had Verizon for years. I don’t recommend the app or the carrier. The app is designed to be confusing and not lead you anywhere helpful. Customer service is similarly labyrinthine and designed to make it as difficult as possible to cancel services.
352071332,Sam-Dzmitry,2025-10-07T12:31:12-07:00,1,21.2.2,Fake advertising,Instead of $120 second bill $224. As always. Hidden fee. Peace of cake.
351101710,thejohnlima,2025-10-07T07:57:51-07:00,2,21.2.2,Bug on Chat,I was chatting with an agent for a couple minutes and the app asked me to restart the chat twice for some reason. Why should I restart the chat if I’m talking with the agent?
351036645,Igor-192,2025-10-07T07:41:11-07:00,2,21.2.2,User interface,The user interface is confusing. It’s hard to find what you need — you have to spend too much time searching through menus. The app would really benefit from a simpler and more intuitive layout
349205987,yikesZ33,2025-10-06T21:17:02-07:00,1,21.2.2,Terrible app,Too much cluster. ISPU order flow is worse than it used to be. Congrats.
348358536,Killer38Special,2025-10-06T15:49:29-07:00,5,21.2.2,Loyal Customer,"I have been a Verizon customer for over 10 years now. There have been ups and downs but, in the end, all things have worked out for my benefit so why would I consider switching?"
